name,user rating,Price,MS Office Provided,Dedicated Graphic Memory Capacity,SSD Capacity,Graphic Processor,Number of Cores,Operating System,Refresh Rate,Brand,Professional,Gaming,EveryDay,Processor,RAM(in GB),Price_Normalized,SSD Capacity (In Gb),SSD Capacity Normalized,Normalized review,Number of Cores_Normalized,HDD Capacity,HDD Capacity_Normalized,Price_Category,Pocket Friendly,Mid Range,High End,laptop_Link
"dell inspiron core i5 11th gen - (16 gb/512 gb ssd/windows 10/2 gb graphics) inspiron 5518 thin and light laptop  (15.6 inch, platinum silver, 1.65 kg, with ms office)",3.4,71987,1,2 gb,512 gb,nvidia geforce mx450,4,windows,,dell,1,1,1,core i5 11th gen,16,0.195793706293706,512,0.2,0.5,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron 5518 core i5 11th gen - (16 gb/512 gb ssd/windows 10 home) inspiron 5518 laptop  (15.6 inch, silver, 1.65 kg, with ms office)",4.20623188405797,71900,1,0,512 gb,na intel® iris® xe graphics,4,windows,,dell,0,0,0,core i5 11th gen,16,0.195489510489511,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (16 gb/512 gb ssd/windows 10/2 gb graphics) inspiron 7400 thin and light laptop  (14 inch, silver, 1.35 kg, with ms office)",3.6,88990,1,2 gb,512 gb,nvidia geforce mx350,4,windows,,dell,1,1,1,core i5 11th gen,16,0.255244755244755,512,0.2,0.5625,0.230769230769231,0,0,High End,0,0,1,
"dell xps core i7 11th gen - (16 gb/1 tb ssd/windows 10) xps 9310 thin and light laptop  (13.4 inches, platinum silver, 1.27 kg, with ms office)",4.20623188405797,181790,1,0,1 tb,intel integrated iris xe,4,windows,,dell,1,0,1,core i7 11th gen,16,0.57972027972028,1024,0.466666666666667,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"dell inspiron core i5 11th gen - (16 gb/512 gb ssd/windows 10) inspiron 5410 2 in 1 laptop  (14 inch, silver, 1.56 kg, with ms office)",3.6,78990,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,16,0.22027972027972,512,0.2,0.5625,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10) inspiron 5410 2 in 1 laptop  (14 inch, platinum silver, 1.56 kg, with ms office)",4.5,70890,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,8,0.191958041958042,512,0.2,0.84375,0.230769230769231,0,0,Mid Range,0,1,0,
"dell g15 core i5 10th gen - (16 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx 1650/120 hz) g15-5510 / inspiron 5510 gaming laptop  (15.6 inches, dark shadow grey, 2.4 kg)",4.5,75090,0,4 gb,512 gb,nvidia geforce gtx 1650,4,windows,120 hz,dell,0,1,0,core i5 10th gen,16,0.206643356643357,512,0.2,0.84375,0.230769230769231,0,0,Mid Range,0,1,0,
"dell g15 core i5 10th gen - (16 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx 1650/120 hz) g15-5510 / inspiron 5510 gaming laptop  (15.6 inches, dark shadow grey, 2.4 kg, with ms office)",4.4,76990,1,4 gb,512 gb,nvidia geforce gtx 1650,4,windows,120 hz,dell,0,1,0,core i5 10th gen,16,0.213286713286713,512,0.2,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,
"dell g15 core i5 10th gen - (8 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx 1650/120 hz) g15-5510 / inspiron 5510 gaming laptop  (15.6 inches, dark shadow grey, 2.4 kg)",4.3,65990,0,4 gb,512 gb,nvidia geforce gtx 1650,4,windows,120 hz,dell,0,1,0,core i5 10th gen,8,0.174825174825175,512,0.2,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"dell vostro core i3 10th gen - (4 gb/1 tb hdd/256 gb ssd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, black, 1.58 kg, with ms office)",4.3,37126,1,0,256 gb,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,4,0.0739020979020979,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"dell inspiron ryzen 5 hexa core 5500u - (8 gb/512 gb ssd/windows 10) inspiron 7415 2 in 1 laptop  (14 inch, pebble green, 1.56 kg, with ms office)",4.4,69490,1,0,512 gb,amd radeon vega,6,windows,,dell,1,0,1,,8,0.187062937062937,512,0.2,0.8125,0.384615384615385,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10/2 gb graphics) inspiron 5410 2 in 1 laptop  (14 inch, silver, 1.56 kg, with ms office)",4.8,79990,1,2 gb,512 gb,nvidia geforce mx350,4,windows,,dell,1,1,1,core i5 11th gen,8,0.223776223776224,512,0.2,0.9375,0.230769230769231,0,0,Mid Range,0,1,0,
"dell dell 5590 core i5 10th gen - (8 gb/512 gb ssd/windows 10/2 gb graphics) inspiron 15 5590 laptop  (15.6 inch, silver, 1.8 kg, with ms office)",4.20623188405797,64990,1,2 gb,512 gb,nvidia geforce gtx nvidia(r) geforce(r) mx250 with 2gb gddr5,4,windows,,dell,0,1,0,core i5 10th gen,8,0.171328671328671,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,
"dell gaming g5 series core i5 10th gen - (8 gb/512 gb ssd/windows 10/4 gb graphics/nvidia geforce gtx 1650ti/120 hz) g5 5500 gaming laptop  (15.6 inch, black, 2.3 kg, with ms office)",4.2,68499,1,4 gb,512 gb,nvidia geforce gtx 1650ti,4,windows,120 hz,dell,0,1,0,core i5 10th gen,8,0.183597902097902,512,0.2,0.75,0.230769230769231,0,0,Mid Range,0,1,0,
"dell xps core i5 11th gen - (16 gb/512 gb ssd/windows 10) xps 13 9305 thin and light laptop  (13.3 inch, platinum silver, 1.16 kg, with ms office)",4.20623188405797,114690,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,16,0.345104895104895,512,0.2,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"dell vostro core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10) vostro 3400 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4.20623188405797,61990,1,0,256 gb,intel integrated iris xe,4,windows,,dell,0,0,0,core i5 11th gen,8,0.160839160839161,256,0.0666666666666667,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,
"dell vostro core i3 10th gen - (4 gb/256 gb ssd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, accent black, 1.58 kg, with ms office)",4.3,36057,1,0,256 gb,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,4,0.0701643356643357,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"dell vostro core i3 11th gen - (4 gb/1 tb hdd/256 gb ssd/windows 10) vostro 3400 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4.1,43126,1,0,256 gb,intel integrated uhd,2,windows,,dell,0,0,0,core i3 11th gen,4,0.0948811188811189,256,0.0666666666666667,0.71875,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10) inspiron 5418 thin and light laptop  (14 inches, silver, 1.5 kg, with ms office)",3.9,64290,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,8,0.168881118881119,512,0.2,0.65625,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10) inspiron 5410 2 in 1 laptop  (14 inches, silver, 1.56 kg, with ms office)",4.4,72990,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,8,0.199300699300699,512,0.2,0.8125,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10/2 gb graphics) inspiron 3501 thin and light laptop  (15.6 inch, softmint, 1.83 kg, with ms office)",4.2,67999,1,2 gb,256 gb,nvidia geforce mx330,4,windows,,dell,0,1,0,core i5 11th gen,8,0.18184965034965,256,0.0666666666666667,0.75,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (4 gb/1 tb hdd/256 gb ssd/windows 10) inspiron 3501 thin and light laptop  (14.9 inch, accent black, 1.83 kg, with ms office)",4.1,55990,1,0,256 gb,intel integrated iris xe,4,windows,,dell,0,0,0,core i5 11th gen,4,0.13986013986014,256,0.0666666666666667,0.71875,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i3 10th gen - (8 gb/256 gb ssd/windows 10) inspiron 3501 thin and light laptop  (15.6 inch, soft mint, 1.83 kg, with ms office)",4.4,40490,1,0,256 gb,intel integrated uhd,2,windows,,dell,0,0,0,core i3 10th gen,8,0.0856643356643357,256,0.0666666666666667,0.8125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"dell inspiron core i3 11th gen - (8 gb/1 tb hdd/windows 10) inspiron 3501 thin and light laptop  (15.6 inch, softmint, 1.83 kg, with ms office)",4,44999,1,0,,intel integrated uhd,2,windows,,dell,0,0,0,core i3 11th gen,8,0.10143006993007,,,0.6875,0.0769230769230769,1,1,Mid Range,0,1,0,
"dell core i5 10th gen - (8 gb/512 gb ssd/windows 10) d560020win9s laptop  (13.3 inch, silver, with ms office)",4.20623188405797,94990,1,0,512 gb,intel integrated,6,windows,,dell,1,0,1,core i5 10th gen,8,0.276223776223776,512,0.2,0.751947463768116,0.384615384615385,0,0,High End,0,0,1,
"dell core i3 11th gen - (8 gb/1 tb hdd/windows 10 home) d560424win9s laptop  (15.6 inch, soft mint, with ms office)",3.9,42990,1,0,,intel integrated,4,windows,,dell,1,0,1,core i3 11th gen,8,0.0944055944055944,,,0.65625,0.230769230769231,1,1,Pocket Friendly,1,0,0,
"dell inspiron core i3 11th gen - (8 gb/512 gb ssd/windows 10) inspiron 5410 2 in 1 laptop  (14 inches, silver, 1.56 kg, with ms office)",4.3,62990,1,0,512 gb,intel integrated uhd,2,windows,,dell,1,0,1,core i3 11th gen,8,0.164335664335664,512,0.2,0.78125,0.0769230769230769,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) inspiron 5518 thin and light laptop  (15.6 inch, silver, 1.65 kg, with ms office)",4.5,76499,1,2 gb,512 gb,nvidia geforce mx450,4,windows,,dell,1,1,1,core i5 11th gen,8,0.21156993006993,512,0.2,0.84375,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron ryzen 3 dual core 3250u - (8 gb/1 tb hdd/windows 10) inspiron 3505 notebook  (15.6 inch, softmint, 1.83 kg, with ms office)",4.1,39990,1,0,,amd radeon vega,2,windows,,dell,0,0,0,,8,0.0839160839160839,,,0.71875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"dell vostro core i3 11th gen - (8 gb/1 tb hdd/windows 10) vostro 3400/vostro 3401 thin and light laptop  (14 inch, accent black, 1.58 kg, with ms office)",4,40990,1,0,,intel integrated uhd,2,windows,,dell,1,0,1,core i3 11th gen,8,0.0874125874125874,,,0.6875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"dell vostro core i5 11th gen - (8 gb/512 gb ssd/windows 10/2 gb graphics) vostro 3400 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4,55690,1,2 gb,512 gb,nvidia geforce mx330,4,windows,,dell,1,1,1,core i5 11th gen,8,0.138811188811189,512,0.2,0.6875,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) inspiron 3501 thin and light laptop  (15.6 inch, softmint, 1.83 kg, with ms office)",4.1,43000,1,0,,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,8,0.0944405594405595,,,0.71875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"dell core i5 11th gen - (8 gb/1 tb hdd/windows 10 home) vostro 14 3400 laptop  (14 inch, dune, with ms office)",4.20623188405797,58990,1,0,,intel integrated intel,6,windows,,dell,1,0,1,core i5 11th gen,8,0.15034965034965,,,0.751947463768116,0.384615384615385,1,1,Mid Range,0,1,0,
"dell inspiron core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) inspiron 3501 laptop  (14.96 inch, black, with ms office)",4,42090,1,0,,intel integrated intel integrated uhd,,windows,,dell,1,0,1,core i3 10th gen,8,0.0912587412587413,,,0.6875,0,1,1,Pocket Friendly,1,0,0,
"dell vostro core i5 11th gen - (8 gb/1 tb hdd/windows 10 home) vostro 3400 thin and light laptop  (14 inch, black, 1.58 kg, with ms office)",3.6,51990,1,0,,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,8,0.125874125874126,,,0.5625,0.230769230769231,1,1,Mid Range,0,1,0,
"dell inspiron core i3 10th gen - (4 gb/256 gb ssd/windows 10 home) inspiron 3501 laptop  (15 inch, accent black, 1.83 kg, with ms office)",4.4,39490,1,0,256 gb,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,4,0.0821678321678322,256,0.0666666666666667,0.8125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"dell vostro core i3 10th gen - (8 gb/256 gb ssd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, dune, 1.58 kg, with ms office)",4.3,37990,1,0,256 gb,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,8,0.0769230769230769,256,0.0666666666666667,0.78125,0.0769230769230769,0,0,Pocket Friendly,1,0,0,
"dell vostro core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) vostro 3401 thin and light laptop  (14 inch, black, 1.58 kg, with ms office)",4,40990,1,0,,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,8,0.0874125874125874,,,0.6875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10 home) insp 5406 2in1 2 in 1 laptop  (14 inch, titan grey, 1.72 kg, with ms office)",4.3,68290,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,8,0.182867132867133,512,0.2,0.78125,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i3 11th gen - (4 gb/512 gb ssd/windows 10 home) inspiron 5406 2 in 1 laptop  (14 inch, silver, 1.72 kg, with ms office)",4.3,58800,1,0,512 gb,intel integrated uhd,2,windows,,dell,1,0,1,core i3 11th gen,4,0.149685314685315,512,0.2,0.78125,0.0769230769230769,0,0,Mid Range,0,1,0,
"dell xps core i5 11th gen intel evo - (8 gb/512 gb ssd/windows 10 home) xps 9310 thin and light laptop  (13.3 inch, silver, 1.2 kg, with ms office)",4.20623188405797,115990,1,0,512 gb,intel integrated iris xe,4,windows,,dell,1,0,1,core i5 11th gen,8,0.34965034965035,512,0.2,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"dell inspiron 15 3000 core i5 8th gen - (8 gb/1 tb hdd/256 gb ssd/windows 10/2 gb graphics) 3583 laptop  (15.6 inch, silver, black, 2.2 kg)",4.8,56992,0,2 gb,256 gb,amd radeon amd radeon 520,4,windows,60 hz,dell,0,1,0,core i5 8th gen,8,0.143363636363636,256,0.0666666666666667,0.9375,0.230769230769231,0,0,Mid Range,0,1,0,
"dell inspiron core i5 11th gen - (8 gb/512 gb ssd/windows 10 home/2 gb graphics) inspiron 7400 thin and light laptop  (14.5 inch, silver, 1.35 kg, with ms office)",4.2,86990,1,2 gb,512 gb,nvidia geforce mx350,4,windows,,dell,1,1,1,core i5 11th gen,8,0.248251748251748,512,0.2,0.75,0.230769230769231,0,0,High End,0,0,1,
"dell inspiron core i3 10th gen - (8 gb/1 tb hdd/windows 10 home) inspiron 3501 laptop  (15.6 inch, softmint, 1.83 kg, with ms office)",4.1,42490,1,0,,intel integrated uhd,2,windows,,dell,1,0,1,core i3 10th gen,8,0.0926573426573427,,,0.71875,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"dell latitude core i5 10th gen - (8 gb/512 gb ssd/ubuntu) 3410 business laptop  (14 inch, black, 1.8 kg)",2,72000,0,0,512 gb,intel integrated integrated intel uhd,6,ubuntu,,dell,1,0,1,core i5 10th gen,8,0.195839160839161,512,0.2,0.0625,0.384615384615385,0,0,Mid Range,0,1,0,
"hp victus ryzen 7 octa core 5800h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050) 16-e0351ax gaming laptop  (16.1 inch, mica silver, 2.48 kg, with ms office)",4.20623188405797,104091,1,4 gb,512 gb,nvidia geforce rtx 3050,8,windows,,hp,0,1,0,,16,0.308045454545455,512,0.2,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,
"hp core i5 11th gen - (8 gb/512 gb ssd/windows 11 home/2 gb graphics) 15s-du3519tx thin and light laptop  (15.6 inch, natural silver, 1.75 kg, with ms office)",4.20623188405797,64990,1,2 gb,512 gb,nvidia geforce mx450,4,windows,,hp,1,1,1,core i5 11th gen,8,0.171328671328671,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,
"hp pavilion ryzen 7 octa core 5825u - (16 gb/512 gb ssd/windows 11 home) 14-ec1008au thin and light laptop  (14 inch, natural silver, 1.41 kg, with ms office)",4.20623188405797,71999,1,0,512 gb,amd radeon amd,8,windows,,hp,1,0,1,,16,0.195835664335664,512,0.2,0.751947463768116,0.538461538461539,0,0,Mid Range,0,1,0,
"hp pavilion ryzen 5 hexa core 5625u - (16 gb/512 gb ssd/windows 11 home) 14-ec1019au thin and light laptop  (14 inch, natural silver, 1.41 kg, with ms office)",4.20623188405797,62900,1,0,512 gb,amd radeon amd,6,windows,,hp,1,0,1,,16,0.164020979020979,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,
"hp pavilion gaming ryzen 5 hexa core 5600h - (8 gb/512 gb ssd/windows 10 home/4 gb graphics/nvidia geforce rtx 3050 ti) 15-ec2048ax gaming laptop  (15.6 inch, shadow black, 1.98 kg, with ms office)",4.20623188405797,78190,1,4 gb,512 gb,nvidia geforce rtx 3050 ti,6,windows,,hp,0,1,0,,8,0.217482517482518,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,
"hp omen core i7 12th gen - (16 gb/1 tb ssd/windows 11 home/4 gb graphics) 16-b1351tx laptop  (16.1 inch, shadow black, 2.32 kg, with ms office)",4.20623188405797,129980,1,4 gb,1 tb,nvidia geforce rtx 3050 ti,14,windows,,hp,1,1,1,core i7 12th gen,16,0.398566433566434,1024,0.466666666666667,0.751947463768116,1,0,0,High End,0,0,1,
"hp core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 15s-fq2627tu thin and light laptop  (15.6 inch, jet black, 1.69 kg, with ms office)",4.2,40990,1,0,512 gb,intel integrated uhd graphics,4,windows,,hp,1,0,1,core i3 11th gen,8,0.0874125874125874,512,0.2,0.75,0.230769230769231,0,0,Pocket Friendly,1,0,0,
"hp pavilion ryzen 5 hexa core 5625u - (8 gb/512 gb ssd/windows 11 home) 15-eh2024au thin and light laptop  (15.6 inch, natural silver, 1.75 kg, with ms office)",4.20623188405797,61990,1,0,512 gb,amd radeon radeon graphics,6,windows,,hp,1,0,1,,8,0.160839160839161,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,
"hp envy core i9 11th gen - (32 gb/1 tb ssd/windows 11 pro/6 gb graphics) 15-ep1087tx laptop  (15.6 inch, natural silver, 2.14 kg, with ms office)",4.20623188405797,208190,1,6 gb,1 tb,nvidia geforce rtx 3060,8,windows,,hp,1,1,1,core i9 11th gen,32,0.672027972027972,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,
"hp chromebook celeron quad core - (4 gb/64 gb emmc storage/chrome os) 14a-ca0504tu thin and light laptop  (14 inch, forest teal, 1.49 kg)",3.7,27490,0,0,,intel integrated uhd graphics,2,chrome,,hp,1,0,1,,4,0.0402097902097902,,,0.59375,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"hp chromebook celeron dual core - (4 gb/64 gb emmc storage/chrome os) 14a-ca0506tu thin and light laptop  (14 inch, mineral silver, 1.49 kg)",4.20623188405797,27490,0,0,,intel integrated uhd graphics,2,chrome,,hp,1,0,1,,4,0.0402097902097902,,,0.751947463768116,0.0769230769230769,1,1,Pocket Friendly,1,0,0,
"hp envy core i7 11th gen - (16 gb/1 tb ssd/windows 11 pro/4 gb graphics) 15-ep1085tx thin and light laptop  (15.6 inch, natural silver, 2.14 kg, with ms office)",4.20623188405797,163190,1,4 gb,1 tb,nvidia geforce rtx rtx 3050,8,windows,,hp,1,1,1,core i7 11th gen,16,0.514685314685315,1024,0.466666666666667,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,
"hp pavilion ryzen 5 hexa core 5625u - (8 gb/512 gb ssd/windows 11 home) 14-ec1003au thin and light laptop  (14 inch, natural silver, 1.41 kg, with ms office)",4.20623188405797,54990,1,0,512 gb,amd radeon radeon graphics,6,windows,,hp,1,0,1,,8,0.136363636363636,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,
"hp pavilion ryzen 5 hexa core 5625u - (8 gb/512 gb ssd/windows 11 home) 15-eh2018au thin and light laptop  (15.6 inch, natural silver, 1.75 kg, with ms office)",4.20623188405797,60190,1,0,512 gb,amd radeon radeon graphics,6,windows,,hp,1,0,1,,8,0.154545454545455,512,0.2,0.751947463768116,0.384615384615385,0,0,Mid Range,0,1,0,
"hp pavilion x360 convertible core i3 11th gen - (8 gb/512 gb ssd/windows 11 home) 14-dy0207tu thin and light laptop  (14 inch, natural silver, 1.52 kg, with ms office)",4.20623188405797,55990,1,0,512 gb,intel integrated uhd,4,windows,,hp,1,0,1,core i3 11th gen,8,0.13986013986014,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,
"hp snapdragon 7c gen 2 - (8 gb/128 gb emmc storage/windows 11 home) 14-ed0007qu laptop  (14 inch, natural silver, 1.25 kg, with ms office)",4.20623188405797,38990,1,0,,qualcomm adreno adreno 618 gpu,8,windows,,hp,1,0,1,,8,0.0804195804195804,,,0.751947463768116,0.538461538461539,1,1,Pocket Friendly,1,0,0,
"hp pavilion x360 convertible core i7 11th gen - (16 gb/512 gb ssd/windows 11 home) 14-dy1047tu thin and light laptop  (14 inch, natural silver, 1.52 kg, with ms office)",4.20623188405797,87990,1,0,512 gb,intel integrated iris xe graphics,4,windows,,hp,1,0,1,core i7 11th gen,16,0.251748251748252,512,0.2,0.751947463768116,0.230769230769231,0,0,High End,0,0,1,
"hp pavilion x360 convertible core i5 11th gen - (16 gb/512 gb ssd/windows 11 home) 14-dy1048tu thin and light laptop  (14 inch, natural silver, 1.52 kg, with ms office)",4.20623188405797,75190,1,0,512 gb,intel integrated iris xe graphics,4,windows,,hp,1,0,1,core i5 11th gen,16,0.206993006993007,512,0.2,0.751947463768116,0.230769230769231,0,0,Mid Range,0,1,0,
"hp core i3 11th gen - (8 gb/512 gb ssd/windows 10 home) 14s-dq2606tu thin and light laptop  (14 inch, natural silver, 1.46 kg, with ms office)",4.3,42990,1,0,512 gb,intel integrated uhd graphics,4,windows,,hp,1,0,1,core i3 11th gen,8,0.0944055944055944,512,0.2,0.78125,0.230769230769231,0,0,Pocket Friendly,1,0,0,
"hp omen core i7 12th gen - (16 gb/1 tb ssd/windows 11 home/6 gb graphics) 16-b1361tx laptop  (16.1 inch, shadow black, 2.32 kg, with ms office)",4.20623188405797,155490,1,6 gb,1 tb,nvidia geforce rtx 3060,14,windows,,hp,1,1,1,core i7 12th gen,16,0.487762237762238,1024,0.466666666666667,0.751947463768116,1,0,0,High End,0,0,1,
"hp omen ryzen 7 octa core 5800h - (16 gb/512 gb ssd/windows 11 home/4 gb graphics/nvidia geforce rtx 3050ti) 16-c0138ax gaming laptop  (16.1 inch, mica silver, 2.32 kg, with ms office)",4.20623188405797,104490,1,4 gb,512 gb,nvidia geforce rtx 3050ti,8,windows,,hp,1,1,1,,16,0.309440559440559,512,0.2,0.751947463768116,0.538461538461539,0,0,High End,0,0,1,
